BHK,Size,Bathroom,Rent,Current Floor,Total Floors,Area Type_Super Area,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2,897,1,7380,8.0,6.0,1,1,0,0,0,0,0,0,1
2,1865,1,42103,6.0,13.0,1,0,0,1,0,0,0,0,1
1,529,1,5743,4.0,12.0,1,0,1,0,0,1,0,0,0
3,1038,1,45124,6.0,18.0,0,0,0,0,0,1,0,0,0
1,2561,3,18128,0.0,2.0,1,0,0,0,1,0,0,0,1
2,2460,2,55220,2.0,16.0,0,1,0,0,0,1,0,1,0
4,2891,3,63352,5.0,10.0,1,1,0,0,0,0,1,1,0
4,2894,1,50653,5.0,8.0,1,0,0,0,1,1,0,0,1
2,1385,1,51072,4.0,5.0,0,0,0,0,0,0,1,1,0
2,1392,2,46302,6.0,13.0,0,0,0,1,0,0,0,0,0
4,2521,1,36898,4.0,16.0,1,0,0,0,1,1,0,0,0
1,2984,3,22889,8.0,12.0,1,0,0,1,0,0,0,1,0
1,500,3,15952,7.0,13.0,0,0,0,0,0,0,1,0,1
2,2623,3,50985,4.0,14.0,0,0,1,0,0,0,0,0,0
1,826,3,56977,3.0,12.0,1,0,1,0,0,0,1,1,0
4,440,3,79106,7.0,12.0,0,0,0,0,0,0,1,1,0
1,828,2,65139,9.0,9.0,0,0,0,1,0,0,0,0,0
2,743,3,13897,0.0,3.0,1,0,0,0,1,0,1,0,0
4,765,1,23798,3.0,13.0,1,0,0,0,0,0,0,0,1
1,1008,1,10656,6.0,6.0,1,0,0,0,0,0,0,1,0
3,1127,1,30346,9.0,10.0,0,0,1,0,0,0,0,0,1
4,2676,1,17193,0.0,16.0,1,0,0,0,1,0,1,0,0
4,1224,2,10147,3.0,6.0,1,0,1,0,0,0,1,1,0
3,1775,1,18429,2.0,2.0,0,0,0,1,0,1,0,0,0
3,1288,2,47191,1.0,10.0,1,0,0,1,0,0,0,0,0
4,2443,1,33764,3.0,1.0,0,1,0,0,0,0,0,0,0
3,1741,2,68628,9.0,18.0,0,0,0,0,0,0,0,0,1
2,1696,2,7402,9.0,15.0,1,0,0,0,1,0,0,0,0
2,516,2,10642,1.0,4.0,1,0,0,0,1,0,0,0,1
2,2815,1,12918,0.0,7.0,0,0,1,0,0,0,0,0,0
4,1517,2,22476,6.0,11.0,1,0,1,0,0,0,0,0,0
3,567,3,26061,9.0,10.0,0,0,0,0,1,1,0,1,0
3,2138,3,55034,0.0,11.0,0,0,1,0,0,1,0,0,0
1,1764,1,57642,7.0,10.0,1,1,0,0,0,0,0,1,0
1,1094,3,35429,6.0,11.0,1,0,0,0,0,0,0,1,0
3,1324,3,43565,5.0,4.0,0,1,0,0,0,1,0,0,1
3,551,3,25215,7.0,2.0,0,0,0,1,0,1,0,1,0
3,985,1,46264,6.0,19.0,1,0,0,0,1,0,0,1,0
4,1312,1,61098,2.0,7.0,0,1,0,0,0,0,0,0,0
3,2721,3,73764,2.0,15.0,0,1,0,0,0,1,0,0,0
1,1977,1,14443,4.0,8.0,0,0,1,0,0,1,0,0,1
4,895,2,44276,3.0,7.0,1,0,1,0,0,0,0,1,0
3,2548,3,36711,6.0,18.0,0,0,1,0,0,1,0,1,0
1,956,1,49677,7.0,12.0,0,0,0,1,0,0,0,0,1
4,1505,1,64475,9.0,14.0,1,1,0,0,0,0,1,0,0
3,1952,3,41057,8.0,6.0,0,0,0,0,0,0,0,1,0
3,2520,1,44764,4.0,1.0,0,0,1,0,0,0,0,0,1
3,556,3,9844,0.0,17.0,1,0,0,1,0,0,0,0,0
4,1134,1,29630,9.0,12.0,1,0,0,1,0,1,0,0,1
1,2579,2,25553,2.0,6.0,1,0,1,0,0,0,0,0,1
1,1827,3,48915,7.0,10.0,1,0,0,0,1,0,0,1,0
2,958,2,20164,1.0,14.0,1,1,0,0,0,1,0,0,0
3,2554,3,64288,0.0,11.0,0,0,1,0,0,0,1,1,0
2,2712,1,22025,1.0,5.0,0,0,0,0,0,0,1,1,0
2,554,2,9839,9.0,2.0,1,1,0,0,0,1,0,0,0
1,1396,1,43937,8.0,5.0,0,0,0,1,0,0,0,0,0
4,2694,3,78191,7.0,14.0,1,0,0,0,0,0,1,0,0
4,930,3,51660,8.0,10.0,0,1,0,0,0,0,1,1,0
1,2371,3,70597,6.0,2.0,0,0,0,0,0,1,0,0,0
4,2985,3,38260,2.0,18.0,0,0,0,1,0,0,1,0,0
2,1128,3,28206,4.0,2.0,1,0,1,0,0,0,1,0,0
3,1577,2,60763,4.0,9.0,1,0,0,0,0,1,0,0,1
1,553,3,26874,1.0,7.0,1,0,1,0,0,0,1,0,0
3,491,1,11794,6.0,14.0,0,0,0,1,0,0,0,1,0
4,2785,2,22639,4.0,8.0,1,0,0,1,0,1,0,0,1
3,1903,1,40263,6.0,18.0,0,0,0,0,0,0,0,1,0
4,2116,3,56407,5.0,14.0,0,0,0,0,0,0,0,0,1
4,2897,1,46961,1.0,17.0,1,0,0,1,0,1,0,0,0
2,2416,2,71661,8.0,13.0,0,0,0,0,0,0,1,0,1
4,1186,2,58257,4.0,10.0,0,0,0,0,0,1,0,1,0
2,672,2,16736,9.0,4.0,0,0,0,0,0,0,1,0,1
2,2427,1,38914,7.0,15.0,1,0,0,0,0,0,0,0,0
2,576,2,54938,4.0,19.0,1,1,0,0,0,0,1,0,0
1,1042,1,64395,7.0,8.0,1,0,0,1,0,0,0,1,0
1,2298,3,69208,2.0,9.0,0,0,0,1,0,0,0,0,1
4,966,3,74385,7.0,17.0,0,0,0,0,1,0,0,1,0
2,1065,1,70285,7.0,12.0,1,0,1,0,0,1,0,1,0
1,1731,2,27814,3.0,6.0,0,0,0,0,1,0,1,1,0
2,2198,1,51767,9.0,5.0,1,0,0,0,0,0,1,0,0
3,1469,1,9616,6.0,13.0,1,0,0,0,0,0,1,0,1
3,2749,1,71251,0.0,5.0,1,1,0,0,0,0,0,0,0
3,807,3,70659,2.0,7.0,1,1,0,0,0,1,0,0,0
4,1612,1,72713,2.0,13.0,0,1,0,0,0,0,1,0,0
2,2253,3,61041,1.0,14.0,0,1,0,0,0,0,1,0,1
3,1552,1,69003,3.0,7.0,0,1,0,0,0,1,0,0,0
1,1541,3,22887,4.0,14.0,1,1,0,0,0,0,1,0,0
3,2911,1,51811,8.0,10.0,0,1,0,0,0,1,0,0,0
3,543,1,20109,6.0,14.0,1,1,0,0,0,1,0,0,1
3,2889,2,61246,8.0,14.0,1,1,0,0,0,0,1,0,1
4,886,2,68387,8.0,2.0,1,0,0,1,0,1,0,1,0
1,1259,1,7124,0.0,4.0,0,1,0,0,0,1,0,0,0
2,2335,1,72949,1.0,3.0,1,0,1,0,0,0,1,0,0
1,547,1,25771,2.0,5.0,0,1,0,0,0,0,0,0,1
2,1759,1,11089,0.0,9.0,0,0,0,0,0,0,1,0,1
4,1757,2,10833,7.0,8.0,0,0,0,0,0,0,1,0,0
4,489,3,20748,2.0,2.0,0,1,0,0,0,0,0,1,0
4,1757,1,54308,0.0,12.0,0,1,0,0,0,1,0,1,0
4,598,2,47083,5.0,13.0,0,0,0,0,0,0,1,0,0
2,937,1,26387,9.0,17.0,0,0,1,0,0,0,0,1,0
3,700,1,76289,4.0,9.0,0,0,0,0,1,0,0,1,0
2,1123,3,6702,3.0,11.0,1,0,0,1,0,0,1,0,0
1,1998,1,39433,6.0,4.0,1,0,0,0,0,0,1,1,0
4,1859,1,26773,4.0,11.0,0,1,0,0,0,0,0,0,1
4,467,3,17425,8.0,7.0,0,0,0,1,0,0,1,0,0
1,2906,3,43575,6.0,5.0,0,1,0,0,0,0,0,0,1
2,1937,3,25098,5.0,19.0,0,0,0,0,1,0,1,0,0
3,797,3,77519,0.0,16.0,0,0,0,0,1,0,0,0,1
3,1019,2,26494,1.0,13.0,1,0,0,0,0,0,1,1,0
1,1984,2,7397,0.0,10.0,0,0,0,1,0,0,1,0,1
3,1563,2,31770,6.0,5.0,0,0,0,1,0,0,1,0,1
2,1129,1,43222,5.0,16.0,0,0,0,0,1,1,0,0,1
2,955,3,55707,7.0,14.0,1,1,0,0,0,0,1,0,1
1,2352,3,54033,2.0,2.0,1,0,0,0,0,0,0,0,1
2,2151,2,75038,7.0,13.0,0,0,1,0,0,0,0,0,0
4,2729,1,70879,6.0,12.0,1,0,0,0,1,1,0,0,1
1,1395,1,72080,7.0,16.0,1,0,0,0,1,1,0,0,1
2,2359,1,20950,1.0,19.0,1,0,0,0,0,1,0,0,0
1,2001,2,74532,3.0,12.0,1,1,0,0,0,0,1,0,0
3,1880,1,53787,4.0,17.0,1,0,0,1,0,0,1,1,0
2,2534,1,65162,3.0,9.0,1,0,0,0,1,0,0,0,1
4,1502,1,67926,4.0,17.0,1,0,0,0,0,0,0,0,1
2,2751,3,9986,0.0,2.0,1,0,0,0,0,0,1,1,0
1,1803,2,79756,1.0,7.0,0,0,0,0,0,0,0,0,1
1,2577,3,5235,3.0,13.0,0,0,0,1,0,0,1,1,0
2,1699,3,12993,3.0,11.0,1,0,0,0,1,1,0,0,0
4,2122,2,19836,9.0,3.0,1,0,0,0,0,0,1,0,1
4,1298,3,75760,1.0,16.0,0,0,0,1,0,0,1,0,1
4,1606,1,38006,2.0,15.0,0,1,0,0,0,0,1,0,0
1,1935,1,26308,0.0,16.0,1,0,1,0,0,0,0,0,1
2,477,1,70587,3.0,7.0,0,0,0,0,1,0,1,0,0
3,1932,1,31731,4.0,2.0,1,0,0,1,0,0,1,0,0
1,637,2,71592,0.0,13.0,0,0,1,0,0,0,1,1,0
4,1557,3,13498,4.0,3.0,1,0,1,0,0,1,0,0,0
2,2396,3,50066,8.0,19.0,0,0,0,1,0,0,1,1,0
4,1615,1,51718,1.0,9.0,1,0,0,1,0,0,1,0,0
3,677,1,23993,7.0,19.0,0,0,0,1,0,0,1,1,0
4,923,3,17485,5.0,5.0,0,0,0,0,0,0,0,1,0
4,579,2,74136,0.0,5.0,1,1,0,0,0,1,0,1,0
3,522,3,51123,6.0,9.0,1,0,0,0,0,1,0,1,0
2,1669,1,51264,0.0,3.0,0,0,1,0,0,0,1,0,1
1,2157,1,77068,7.0,13.0,0,0,1,0,0,0,1,0,0
2,1494,2,50606,4.0,10.0,1,0,1,0,0,0,0,0,0
3,879,3,41346,1.0,3.0,0,0,0,1,0,0,1,0,0
4,2197,2,40311,1.0,17.0,0,0,0,0,1,0,0,0,0
2,2531,2,47262,6.0,19.0,0,0,0,0,0,0,1,1,0
1,2804,1,58166,6.0,8.0,0,0,0,0,1,0,0,0,1
3,1215,3,44075,0.0,7.0,0,1,0,0,0,1,0,0,0
2,842,1,41382,0.0,8.0,1,1,0,0,0,0,1,0,0
1,2970,3,60223,2.0,10.0,0,0,0,0,0,0,0,0,0
3,542,1,9806,7.0,1.0,0,0,1,0,0,0,0,1,0
1,591,1,54658,7.0,4.0,1,1,0,0,0,0,1,0,0
3,1810,3,34357,3.0,9.0,1,0,0,0,1,0,0,0,0
4,777,3,63877,7.0,15.0,1,0,0,0,1,0,1,0,1
2,934,1,58155,9.0,7.0,1,0,0,1,0,0,1,1,0
1,2116,3,63051,2.0,9.0,1,0,1,0,0,0,0,0,1
3,1432,1,78147,7.0,12.0,0,0,0,1,0,0,0,0,0
1,1810,3,31904,0.0,19.0,0,0,0,0,0,0,0,1,0
1,2540,1,6707,9.0,2.0,0,1,0,0,0,1,0,0,0
2,2389,1,79029,1.0,13.0,1,0,0,1,0,0,1,0,0
4,2976,1,56596,7.0,6.0,1,0,0,1,0,0,1,1,0
1,1577,2,79045,5.0,4.0,1,0,0,0,0,1,0,0,1
3,804,3,27290,0.0,11.0,0,0,0,0,1,1,0,1,0
3,1572,1,24311,6.0,8.0,0,0,0,0,1,0,0,1,0
4,1288,2,55009,1.0,2.0,0,0,0,0,0,0,1,0,1
3,821,1,53175,0.0,4.0,0,0,0,0,1,1,0,1,0
4,2041,2,7720,5.0,14.0,0,0,0,0,0,1,0,0,1
3,871,1,40790,3.0,15.0,0,0,0,0,1,0,1,0,1
2,946,1,79404,6.0,7.0,1,0,0,0,0,0,1,1,0
1,1030,2,32472,1.0,2.0,0,0,0,0,1,0,1,1,0
2,1437,2,27442,3.0,15.0,0,0,0,1,0,0,0,0,1
1,2229,3,28802,0.0,17.0,0,0,0,1,0,1,0,0,1
1,763,3,59115,3.0,13.0,0,0,0,0,1,0,0,0,1
1,2566,2,17721,7.0,15.0,0,0,0,0,0,0,1,0,1
2,945,3,75387,7.0,5.0,1,0,0,1,0,0,1,0,1
1,2969,2,40757,6.0,8.0,0,1,0,0,0,1,0,1,0
2,1033,3,41598,6.0,14.0,0,0,0,0,1,0,0,0,0
4,2336,1,33232,3.0,14.0,1,1,0,0,0,0,0,1,0
3,2080,3,43171,9.0,16.0,1,1,0,0,0,0,0,0,0
3,1362,1,31082,5.0,14.0,0,0,1,0,0,0,1,0,1
1,1282,1,6939,1.0,13.0,0,1,0,0,0,1,0,1,0
2,1270,3,36989,2.0,18.0,0,1,0,0,0,0,0,0,0
3,915,2,78251,5.0,4.0,0,0,1,0,0,0,1,0,1
2,1820,1,78963,4.0,19.0,0,0,1,0,0,0,1,1,0
2,1265,1,73322,3.0,19.0,1,0,1,0,0,0,0,0,0
1,2553,3,19454,6.0,15.0,1,0,0,0,0,1,0,1,0
3,1508,2,6377,0.0,16.0,0,0,1,0,0,1,0,0,0
1,613,2,40523,5.0,1.0,0,0,0,0,0,0,0,1,0
1,2644,3,35807,0.0,5.0,1,0,0,0,1,0,1,1,0
3,418,2,23467,4.0,7.0,1,0,0,0,0,0,1,0,0
3,1041,3,42177,3.0,4.0,0,0,0,0,1,0,0,1,0
4,1504,3,17287,6.0,6.0,0,0,1,0,0,0,1,1,0
4,729,3,53667,7.0,15.0,0,0,1,0,0,0,1,0,1
2,1265,1,17838,4.0,19.0,0,0,0,0,1,0,0,0,0
3,1173,1,37065,5.0,12.0,0,0,0,1,0,0,1,1,0
4,791,1,60259,1.0,12.0,0,0,0,0,0,0,0,0,0
2,1036,3,53867,7.0,15.0,1,1,0,0,0,0,0,1,0
2,2754,1,41872,2.0,8.0,1,0,1,0,0,0,0,0,0
2,1425,1,69870,8.0,5.0,1,0,0,0,0,0,1,0,0
4,2967,1,15522,4.0,6.0,1,0,0,0,0,0,0,0,1
3,2074,3,34132,6.0,3.0,0,0,1,0,0,0,1,0,1
1,1139,3,45425,4.0,1.0,1,0,0,0,1,0,0,0,0
2,1945,3,10478,9.0,1.0,1,0,1,0,0,1,0,1,0
4,868,1,64355,6.0,15.0,0,0,0,0,0,0,1,0,0
4,2659,2,56793,0.0,8.0,1,0,0,1,0,0,1,1,0
1,1535,1,10025,9.0,2.0,0,0,0,0,1,0,1,0,0
1,1431,1,12764,9.0,13.0,0,0,1,0,0,1,0,0,1
4,2924,3,72648,4.0,13.0,1,1,0,0,0,0,0,0,1
3,1273,3,74036,5.0,15.0,1,0,1,0,0,1,0,1,0
1,859,1,36521,6.0,11.0,1,0,0,0,0,0,0,0,0
4,2700,1,45392,3.0,1.0,0,0,0,0,0,0,0,1,0
1,1949,2,33807,8.0,11.0,1,1,0,0,0,0,0,0,1
3,1151,2,67201,4.0,7.0,0,0,0,0,1,0,0,0,0
2,1861,3,79737,7.0,1.0,1,0,0,0,0,0,0,0,1
1,2177,2,23013,8.0,1.0,0,0,0,0,1,1,0,0,1
3,1253,2,16311,2.0,8.0,1,0,0,0,1,0,1,0,0
4,2683,3,35627,0.0,14.0,1,0,1,0,0,1,0,1,0
1,1729,2,14041,0.0,6.0,0,0,0,0,1,0,1,0,0
1,877,1,61513,4.0,6.0,1,0,0,0,0,0,1,0,1
4,2663,2,76796,2.0,10.0,1,0,0,0,0,0,1,0,1
2,534,3,28306,9.0,2.0,0,0,0,1,0,1,0,0,1
4,1552,1,48827,7.0,13.0,1,0,0,0,1,0,0,0,1
1,809,2,16427,3.0,4.0,1,0,0,1,0,0,0,1,0
4,1845,1,39078,6.0,14.0,0,0,1,0,0,0,1,0,0
3,1717,1,36213,2.0,19.0,1,0,0,1,0,0,0,0,0
4,1669,2,67960,5.0,1.0,0,0,0,0,1,0,0,1,0
1,1979,2,68741,4.0,17.0,1,0,0,0,0,1,0,1,0
4,485,3,64000,0.0,19.0,1,0,1,0,0,0,0,0,1
2,2265,3,32207,2.0,4.0,0,0,0,0,1,0,0,0,0
4,1869,1,8936,2.0,6.0,1,0,1,0,0,1,0,0,0
2,777,3,56775,3.0,1.0,0,1,0,0,0,0,0,0,0
3,2080,1,23674,7.0,17.0,0,0,0,0,1,0,1,1,0
2,1474,1,54790,0.0,1.0,1,1,0,0,0,1,0,0,1
4,641,3,19374,8.0,14.0,0,0,0,1,0,0,0,0,1
1,1319,3,20317,7.0,1.0,1,0,0,0,1,0,0,0,0
2,1986,3,34181,1.0,18.0,0,1,0,0,0,1,0,0,1
3,2713,2,16780,1.0,6.0,1,0,0,0,0,0,1,1,0
2,1671,1,79396,3.0,8.0,1,0,0,1,0,1,0,1,0
2,469,1,57994,0.0,15.0,0,0,0,0,1,0,1,0,0
2,2504,1,25402,9.0,4.0,1,0,0,0,1,1,0,0,1
3,1805,3,68907,9.0,11.0,1,0,0,0,0,0,0,1,0
4,2486,3,28276,4.0,9.0,1,0,0,0,0,1,0,1,0
2,2407,3,77778,4.0,11.0,0,1,0,0,0,1,0,1,0
2,1200,3,6052,2.0,4.0,1,1,0,0,0,0,1,1,0
1,1441,3,20400,9.0,7.0,1,1,0,0,0,1,0,0,1
3,1224,2,66980,0.0,6.0,0,0,1,0,0,0,1,1,0
2,1155,3,30699,7.0,17.0,1,0,0,1,0,1,0,1,0
3,2799,1,39111,7.0,7.0,0,0,0,0,1,0,0,0,1
2,2395,3,66065,0.0,9.0,0,0,0,1,0,1,0,0,0
4,2239,1,74452,2.0,2.0,1,0,0,0,0,0,0,0,0
4,1721,3,79728,6.0,11.0,0,0,0,1,0,0,1,1,0
2,2730,3,40691,2.0,17.0,1,0,0,1,0,0,1,0,0
4,2009,1,52197,9.0,3.0,1,1,0,0,0,0,1,0,1
2,509,1,57404,5.0,3.0,1,0,0,0,0,0,1,1,0
4,1416,1,65736,4.0,7.0,0,0,0,1,0,1,0,0,1
1,2361,1,28942,1.0,1.0,0,0,0,0,1,1,0,0,0
1,2991,2,73928,6.0,11.0,1,1,0,0,0,1,0,0,0
1,2169,1,24001,6.0,6.0,1,0,0,1,0,0,0,1,0
3,424,3,33696,6.0,4.0,0,0,0,0,0,1,0,0,0
3,1242,3,27319,2.0,19.0,1,0,0,0,1,0,0,1,0
1,1137,2,42123,2.0,4.0,0,0,0,0,0,0,0,1,0
3,2504,1,56165,7.0,18.0,0,0,0,0,0,1,0,0,1
4,579,3,23311,3.0,11.0,1,0,0,0,0,0,0,0,0
2,631,2,32120,2.0,7.0,1,0,1,0,0,0,1,0,0
2,2317,3,27642,1.0,1.0,1,0,0,0,1,1,0,1,0
2,742,2,75083,9.0,1.0,0,0,0,0,0,1,0,1,0
1,876,2,34371,5.0,19.0,0,0,1,0,0,0,0,1,0
3,2222,1,70244,6.0,5.0,0,1,0,0,0,1,0,1,0
4,854,2,39450,4.0,18.0,0,0,1,0,0,1,0,0,1
4,1655,3,28407,7.0,13.0,1,1,0,0,0,0,0,0,0
1,688,3,75188,0.0,10.0,0,0,1,0,0,1,0,0,1
4,1636,1,9445,8.0,17.0,1,0,0,0,0,1,0,0,0
4,2705,1,36096,0.0,1.0,0,0,1,0,0,1,0,0,1
4,929,2,6142,6.0,4.0,0,0,1,0,0,0,0,1,0
4,2676,1,54897,6.0,12.0,1,0,0,0,0,1,0,0,1
3,995,3,70485,6.0,10.0,0,1,0,0,0,1,0,0,1
4,834,3,72266,6.0,4.0,1,0,0,0,0,1,0,1,0
2,1281,1,68202,1.0,18.0,0,0,0,0,1,0,1,1,0
1,2181,1,66466,8.0,5.0,1,0,1,0,0,1,0,0,0
3,801,1,9123,8.0,8.0,0,0,0,0,1,0,0,0,0
4,2535,2,73766,7.0,16.0,0,0,0,0,0,0,1,0,1
3,1965,2,23898,3.0,18.0,1,0,0,0,0,0,0,0,1
4,708,3,46067,3.0,16.0,1,0,0,1,0,1,0,0,1
2,742,2,50946,3.0,6.0,1,0,0,0,1,1,0,1,0
1,835,2,79504,2.0,18.0,0,0,0,1,0,1,0,0,0
4,576,2,67429,7.0,18.0,0,0,0,0,1,0,1,0,1
4,538,2,12992,7.0,3.0,0,0,0,1,0,1,0,0,0
4,593,3,60173,5.0,15.0,0,0,0,1,0,0,0,0,0
4,1584,1,15125,4.0,7.0,0,0,0,0,1,0,1,1,0
1,1342,3,27430,5.0,15.0,0,0,0,0,0,0,0,1,0
1,924,2,79165,6.0,13.0,1,1,0,0,0,0,0,0,1
2,2024,1,14226,8.0,3.0,0,0,0,0,0,0,0,0,1
1,2657,1,22220,9.0,13.0,0,1,0,0,0,0,0,0,1
4,1140,1,9702,9.0,3.0,1,0,0,0,1,0,0,0,1
2,1261,3,5641,1.0,4.0,1,0,1,0,0,1,0,0,1
2,1353,1,40942,0.0,6.0,1,0,0,0,0,0,0,0,0
2,1702,3,60405,5.0,2.0,1,0,0,1,0,0,0,0,0
4,1674,3,8875,0.0,3.0,1,0,0,0,0,1,0,1,0
3,2143,2,46602,1.0,5.0,0,0,0,0,1,0,1,1,0
4,2587,2,79430,9.0,10.0,0,0,1,0,0,1,0,0,0
1,1191,1,70322,4.0,9.0,1,0,1,0,0,0,1,1,0
1,945,1,73384,4.0,13.0,1,0,0,0,0,0,0,1,0
4,2244,2,21077,9.0,6.0,0,0,0,0,0,1,0,0,1
4,1416,3,8612,3.0,14.0,1,0,0,0,0,0,1,1,0
2,2327,3,77598,0.0,2.0,0,0,0,0,1,0,1,1,0
4,1953,2,63192,9.0,3.0,0,1,0,0,0,1,0,1,0
2,456,3,71998,6.0,7.0,1,1,0,0,0,1,0,0,0
1,2559,2,60114,0.0,8.0,0,0,0,1,0,1,0,0,0
2,404,2,44579,6.0,1.0,0,0,0,0,1,1,0,0,1
4,1837,1,33405,7.0,14.0,0,0,1,0,0,1,0,1,0
1,1762,1,39924,1.0,8.0,0,0,0,1,0,0,0,0,0
3,2220,2,7919,2.0,10.0,1,0,1,0,0,0,0,0,1
2,1682,1,77168,6.0,13.0,1,0,1,0,0,1,0,1,0
1,2537,2,79460,5.0,15.0,1,0,0,0,0,1,0,0,1
2,1673,3,68768,9.0,14.0,1,0,1,0,0,0,0,0,1
1,1531,3,48910,1.0,2.0,1,0,1,0,0,0,1,1,0
1,1067,3,39005,0.0,14.0,0,0,0,0,1,0,0,0,0
2,2932,3,15657,8.0,16.0,0,0,0,0,0,1,0,1,0
3,1681,2,23394,7.0,17.0,0,0,0,0,0,0,1,1,0
1,1396,3,77433,4.0,12.0,0,0,0,1,0,1,0,1,0
1,2326,3,43397,5.0,18.0,1,0,0,0,0,0,1,0,0
1,681,3,28874,9.0,5.0,1,1,0,0,0,1,0,1,0
3,1627,3,34873,5.0,9.0,0,0,0,0,1,0,0,0,0
3,2463,2,28670,9.0,17.0,1,0,0,1,0,1,0,0,1
4,1335,3,15951,9.0,19.0,0,1,0,0,0,0,0,0,0
2,653,1,69069,8.0,15.0,0,0,1,0,0,0,1,0,1
3,1611,1,60352,0.0,17.0,1,1,0,0,0,0,0,0,1
2,728,1,20768,0.0,13.0,1,0,0,1,0,0,1,1,0
4,2991,1,71113,7.0,13.0,1,0,0,0,0,1,0,0,0
2,1820,1,29463,1.0,13.0,0,0,0,0,1,0,0,0,1
3,1940,1,35836,1.0,3.0,1,0,0,1,0,0,1,0,1
2,1592,2,16688,2.0,13.0,0,1,0,0,0,0,1,0,0
3,2116,1,22202,2.0,4.0,1,1,0,0,0,0,1,0,0
2,2813,3,12188,2.0,18.0,0,0,0,1,0,0,1,0,1
3,1601,1,58326,8.0,6.0,1,0,0,1,0,1,0,0,1
3,1054,2,19135,2.0,4.0,0,0,0,1,0,1,0,0,0
2,1785,1,39657,3.0,7.0,0,0,0,0,0,1,0,0,0
4,1159,3,5558,6.0,16.0,1,0,0,1,0,0,1,0,1
1,2198,3,57085,4.0,15.0,0,0,1,0,0,1,0,1,0
4,1463,2,31195,6.0,4.0,1,0,0,0,1,0,1,0,0
2,815,2,19443,7.0,13.0,1,0,0,0,1,0,1,0,1
4,654,2,69286,2.0,7.0,1,0,1,0,0,0,1,0,1
3,1566,2,28215,9.0,9.0,0,1,0,0,0,0,0,1,0
1,2276,1,10949,0.0,2.0,1,1,0,0,0,1,0,0,0
2,1299,1,45411,6.0,18.0,0,1,0,0,0,1,0,0,1
2,2458,3,54221,6.0,1.0,1,1,0,0,0,0,0,1,0
2,425,2,73438,2.0,11.0,1,0,0,0,0,0,0,0,0
1,820,2,67521,5.0,15.0,0,0,1,0,0,0,0,1,0
3,1644,1,25724,8.0,3.0,0,0,0,0,1,0,0,0,1
2,2276,2,76431,7.0,13.0,1,0,1,0,0,0,1,1,0
4,2943,3,27081,3.0,8.0,0,0,0,0,1,1,0,0,1
2,1660,3,49732,5.0,4.0,1,1,0,0,0,1,0,0,1
2,2684,2,61867,1.0,7.0,0,0,0,0,0,1,0,1,0
2,1408,3,61899,3.0,13.0,0,0,0,1,0,0,1,1,0
2,618,3,7155,8.0,9.0,1,0,0,1,0,1,0,0,1
3,1910,1,34903,6.0,19.0,0,1,0,0,0,0,0,1,0
4,2359,3,34393,2.0,12.0,1,1,0,0,0,1,0,0,0
3,2908,2,51509,3.0,11.0,1,0,1,0,0,1,0,0,0
4,1062,2,53234,0.0,14.0,0,0,0,0,0,0,1,1,0
2,1389,3,35101,7.0,10.0,1,0,0,0,0,0,0,1,0
1,588,2,19213,3.0,10.0,0,0,1,0,0,0,0,0,0
3,654,1,9351,9.0,12.0,0,0,0,0,0,0,0,0,1
1,467,3,45236,8.0,15.0,1,0,0,0,0,1,0,0,1
3,1015,3,18241,8.0,7.0,0,0,0,1,0,0,0,0,0
2,2783,3,27179,9.0,12.0,1,0,0,0,0,0,0,0,1
3,1273,2,52665,3.0,14.0,1,1,0,0,0,1,0,1,0
2,2747,2,66242,5.0,16.0,0,0,0,1,0,0,1,1,0
3,2025,3,9455,2.0,3.0,0,1,0,0,0,1,0,0,0
2,756,2,45459,6.0,19.0,1,1,0,0,0,0,1,0,0
2,655,2,65899,7.0,8.0,1,0,1,0,0,0,1,0,0
4,1407,3,22597,9.0,3.0,1,0,0,0,0,0,0,0,0
2,2800,3,60591,9.0,13.0,0,0,0,0,0,0,0,0,1
4,2155,2,51209,8.0,6.0,0,0,0,0,0,1,0,0,1
2,2971,3,14052,4.0,13.0,1,0,0,0,0,0,1,0,1
1,683,3,40691,2.0,2.0,0,0,0,1,0,1,0,1,0
2,498,3,22816,5.0,1.0,1,0,0,0,1,0,0,1,0
1,596,3,70876,6.0,5.0,0,1,0,0,0,0,1,0,0
1,2929,2,61533,3.0,16.0,1,0,0,0,1,0,0,0,0
2,1277,3,19206,0.0,11.0,1,0,0,0,1,0,0,0,1
1,2268,1,36518,3.0,16.0,1,0,0,0,1,0,0,0,1
4,1788,3,6198,2.0,6.0,1,0,0,1,0,0,1,0,1
3,2815,1,42064,4.0,13.0,1,0,0,0,1,0,1,0,0
2,969,3,53744,0.0,14.0,1,0,0,1,0,0,0,0,1
1,1465,1,25577,1.0,2.0,0,0,1,0,0,0,1,0,0
2,821,1,53230,1.0,9.0,1,0,1,0,0,0,0,0,0
4,1604,3,35248,9.0,3.0,1,0,1,0,0,0,0,1,0
2,944,3,9934,3.0,15.0,1,0,0,1,0,0,0,1,0
2,470,3,29927,4.0,5.0,1,0,0,1,0,0,1,0,0
1,1623,1,30877,9.0,16.0,1,1,0,0,0,1,0,0,1
